"","Date","Open.","High","Low","Close","Volume","Market.Cap","coin","Open","Close","Delta"
"1274",2015-02-18,"243.78",244.25,232.34,"236.33","25,200,800","3,376,059,904","BTC",243.78,236.33,-0.0305603412913282
"1275",2015-02-17,"233.42",245.77,232.31,"243.61","27,363,100","3,231,749,888","BTC",233.42,243.61,0.0436552137777398
"1276",2015-02-16,"234.82",239.52,229.02,"233.84","28,153,700","3,250,240,000","BTC",234.82,233.84,-0.00417340941998122
"1277",2015-02-15,"257.51",265.61,227.68,"234.82","56,552,400","3,563,290,112","BTC",257.51,234.82,-0.0881130829870685
"1278",2015-02-14,"235.53",259.81,235.53,"257.32","49,732,500","3,258,210,048","BTC",235.53,257.32,0.0925147539591559
"1279",2015-02-13,"221.97",240.26,221.26,"235.43","42,744,400","3,069,829,888","BTC",221.97,235.43,0.0606388250664505
"1280",2015-02-12,"219.21",222.2,217.61,"221.76","15,206,200","3,030,990,080","BTC",219.21,221.76,0.0116326809908306
"1281",2015-02-11,"219.73",223.41,218.07,"219.18","17,201,900","3,037,370,112","BTC",219.73,219.18,-0.00250307195194094
"1282",2015-02-10,"220.28",221.81,215.33,"219.84","21,115,100","3,044,179,968","BTC",220.28,219.84,-0.00199745778100598
"1283",2015-02-09,"223.39",223.98,217.02,"220.11","27,791,300","3,086,220,032","BTC",223.39,220.11,-0.0146828416670396
"1284",2015-02-08,"227.69",229.44,221.08,"223.41","17,145,200","3,144,920,064","BTC",227.69,223.41,-0.0187974878123765
"1285",2015-02-07,"222.63",230.3,222.61,"227.75","21,604,200","3,074,139,904","BTC",222.63,227.75,0.0229977990387639
"1286",2015-02-06,"216.92",230.51,216.23,"222.27","24,435,300","2,994,350,080","BTC",216.92,222.27,0.0246634704038356
"1287",2015-02-05,"227.66",239.4,214.73,"217.11","22,516,400","3,141,730,048","BTC",227.66,217.11,-0.0463410348765703
"1288",2015-02-04,"227.51",230.06,221.11,"226.85","26,594,300","3,138,700,032","BTC",227.51,226.85,-0.00290097138587313
"1289",2015-02-03,"237.45",245.96,224.48,"227.27","40,783,700","3,275,109,888","BTC",237.45,227.27,-0.0428721836176036
"1290",2015-02-02,"226.49",242.18,222.66,"238.23","30,612,100","3,123,010,048","BTC",226.49,238.23,0.0518345180802684
"1291",2015-02-01,"216.87",231.57,212.01,"226.97","29,128,500","2,989,459,968","BTC",216.87,226.97,0.0465716788859685
"1292",2015-01-31,"226.44",233.5,216.31,"217.46","23,348,200","3,120,489,984","BTC",226.44,217.46,-0.0396573043631867
"1293",2015-01-30,"232.77",242.85,225.84,"226.43","26,605,200","3,206,939,904","BTC",232.77,226.43,-0.0272371869227134
"1294",2015-01-29,"233.35",238.71,220.71,"233.51","32,213,400","3,213,920,000","BTC",233.35,233.51,0.000685665309620727
"1295",2015-01-28,"263.35",266.54,227.05,"233.91","44,352,200","3,626,050,048","BTC",263.35,233.91,-0.111790393013101
"1296",2015-01-27,"273.17",275.48,250.65,"263.48","44,399,000","3,760,209,920","BTC",273.17,263.48,-0.0354724164439726
"1297",2015-01-26,"254.08",309.38,254.08,"273.47","106,794,000","3,496,649,984","BTC",254.08,273.47,0.0763145465994963
"1298",2015-01-25,"247.35",255.07,243.89,"253.72","33,582,700","3,403,300,096","BTC",247.35,253.72,0.0257529816050132
"1299",2015-01-24,"232.7",248.21,230.02,"247.85","24,782,500","3,200,969,984","BTC",232.7,247.85,0.0651052857756769
"1300",2015-01-23,"233.52",234.85,225.2,"232.88","24,621,700","3,211,490,048","BTC",233.52,232.88,-0.00274066461116827
"1301",2015-01-22,"227.32",237.02,226.43,"233.41","33,544,600","3,125,519,872","BTC",227.32,233.41,0.0267904275910611
"1302",2015-01-21,"211.38",227.79,211.21,"226.9","29,924,600","2,905,520,128","BTC",211.38,226.9,0.0734222726842653
"1303",2015-01-20,"212.91",215.24,205.15,"211.32","24,051,100","2,925,910,016","BTC",212.91,211.32,-0.00746794420177541
"1304",2015-01-19,"211.47",216.73,207.32,"214.86","18,658,300","2,905,410,048","BTC",211.47,214.86,0.0160306426443468
"1305",2015-01-18,"200.05",218.7,194.51,"210.34","30,085,100","2,747,729,920","BTC",200.05,210.34,0.0514371407148213
"1306",2015-01-17,"207.83",211.73,194.88,"199.26","23,469,700","2,853,929,984","BTC",207.83,199.26,-0.041235625270654
"1307",2015-01-16,"209.07",221.59,199.77,"208.1","38,421,000","2,870,180,096","BTC",209.07,208.1,-0.00463959439422203
"1308",2015-01-15,"176.9",229.07,176.9,"209.84","81,773,504","2,427,830,016","BTC",176.9,209.84,0.186206896551724
"1309",2015-01-14,"223.89",223.89,171.51,"178.1","97,638,704","3,072,019,968","BTC",223.89,178.1,-0.20452007682344
"1310",2015-01-13,"267.39",268.28,219.91,"225.86","72,843,904","3,668,039,936","BTC",267.39,225.86,-0.155316204794495
"1311",2015-01-12,"266.15",272.2,265.2,"267.8","18,880,300","3,649,969,920","BTC",266.15,267.8,0.0061995115536353
"1312",2015-01-11,"274.61",279.64,265.04,"265.66","18,200,800","3,764,960,000","BTC",274.61,265.66,-0.0325916754670259
"1313",2015-01-10,"287.3",288.13,273.97,"274.8","15,264,300","3,937,989,888","BTC",287.3,274.8,-0.0435085276714236
"1314",2015-01-09,"282.38",291.11,280.53,"290.41","18,718,600","3,869,530,112","BTC",282.38,290.41,0.0284368581344289
"1315",2015-01-08,"294.14",294.14,282.17,"283.35","19,982,500","4,029,489,920","BTC",294.14,283.35,-0.0366832120758821
"1316",2015-01-07,"286.08",298.75,283.08,"294.34","24,866,800","3,918,089,984","BTC",286.08,294.34,0.0288730425055928
"1317",2015-01-06,"274.61",287.55,272.7,"286.19","23,245,700","3,759,970,048","BTC",274.61,286.19,0.0421688940679509
"1318",2015-01-05,"265.08",278.34,265.08,"274.47","43,962,800","3,628,489,984","BTC",265.08,274.47,0.0354232684472614
"1319",2015-01-04,"281.15",287.23,257.61,"264.2","55,629,100","3,847,150,080","BTC",281.15,264.2,-0.0602881024364218
"1320",2015-01-03,"314.85",315.15,281.08,"281.08","33,054,400","4,307,010,048","BTC",314.85,281.08,-0.10725742417024
"1321",2015-01-02,"314.08",315.84,313.57,"315.03","7,860,650","4,295,209,984","BTC",314.08,315.03,0.00302470708099844
"1322",2015-01-01,"320.43",320.43,314,"314.25","8,036,550","4,380,819,968","BTC",320.43,314.25,-0.019286583653216
"1323",2014-12-31,"310.91",320.19,310.21,"320.19","13,942,900","4,249,479,936","BTC",310.91,320.19,0.0298478659419124
"1324",2014-12-30,"312.72",314.81,309.37,"310.74","12,528,300","4,272,940,032","BTC",312.72,310.74,-0.00633154259401387
"1325",2014-12-29,"317.7",320.27,312.31,"312.67","12,302,500","4,339,700,224","BTC",317.7,312.67,-0.0158325464274472
"1326",2014-12-28,"316.16",320.03,311.08,"317.24","11,676,600","4,317,320,192","BTC",316.16,317.24,0.00341599190283396
"1327",2014-12-27,"327.58",328.91,312.63,"315.86","15,185,200","4,472,050,176","BTC",327.58,315.86,-0.0357775199951156
"1328",2014-12-26,"319.15",331.42,316.63,"327.92","16,410,500","4,355,749,888","BTC",319.15,327.92,0.027479241735861
"1329",2014-12-25,"322.29",322.67,316.96,"319.01","9,883,640","4,397,250,048","BTC",322.29,319.01,-0.0101771696298366
"1330",2014-12-24,"334.39",334.74,321.36,"322.53","15,092,300","4,561,039,872","BTC",334.39,322.53,-0.0354675678100422
"1331",2014-12-23,"332.02",336.29,329.6,"334.57","16,574,200","4,527,490,048","BTC",332.02,334.57,0.00768026022528767
"1332",2014-12-22,"321.07",334.12,320.42,"331.89","22,315,100","4,376,889,856","BTC",321.07,331.89,0.0336998162394493
"1333",2014-12-21,"329.54",329.63,318.9,"320.84","15,207,600","4,491,319,808","BTC",329.54,320.84,-0.02640043697275
"1334",2014-12-20,"317.62",330.33,316.04,"329.96","20,856,700","4,327,750,144","BTC",317.62,329.96,0.0388514577167684
"1335",2014-12-19,"311.18",318.53,306.77,"317.84","23,823,100","4,238,929,920","BTC",311.18,317.84,0.0214024037534545
"1336",2014-12-18,"319.79",323.71,304.23,"311.4","39,173,000","4,355,140,096","BTC",319.79,311.4,-0.0262359673535759
"1337",2014-12-17,"326.86",333.95,315.15,"319.78","37,567,900","4,450,379,776","BTC",326.86,319.78,-0.0216606498194947
"1338",2014-12-16,"345.67",345.86,327.06,"327.06","30,864,900","4,705,370,112","BTC",345.67,327.06,-0.0538374750484567
"1339",2014-12-15,"351.36",351.82,344.93,"345.35","17,264,200","4,781,559,808","BTC",351.36,345.35,-0.0171049635701275
"1340",2014-12-14,"346.73",353.32,345.42,"351.63","12,415,200","4,717,270,016","BTC",346.73,351.63,0.0141320335707899
"1341",2014-12-13,"352.38",352.38,346.59,"347.38","11,675,900","4,792,869,888","BTC",352.38,347.38,-0.0141892275384528
"1342",2014-12-12,"350.83",352.98,349.29,"352.54","16,989,800","4,770,619,904","BTC",350.83,352.54,0.0048741555739248
"1343",2014-12-11,"344.34",361.36,338.76,"350.51","32,431,300","4,681,039,872","BTC",344.34,350.51,0.0179183365278504
"1344",2014-12-10,"352.2",352.38,346.36,"346.36","16,427,700","4,786,699,776","BTC",352.2,346.36,-0.0165814877910278
"1345",2014-12-09,"361.89",363.07,344.95,"352.22","32,915,500","4,917,109,760","BTC",361.89,352.22,-0.0267208267705655
"1346",2014-12-08,"374.96",376.03,361.89,"361.91","18,898,700","5,093,179,904","BTC",374.96,361.91,-0.0348037123959888
"1347",2014-12-07,"374.84",376.29,373.27,"375.1","6,491,650","5,090,240,000","BTC",374.84,375.1,0.00069362928182704
"1348",2014-12-06,"376.76",378.45,370.95,"374.79","7,009,320","5,115,039,744","BTC",376.76,374.79,-0.00522879286548458
"1349",2014-12-05,"369.44",379.19,365.76,"376.85","15,181,800","5,014,289,920","BTC",369.44,376.85,0.0200573841489823
"1350",2014-12-04,"375.72",378.65,367.76,"369.6","14,529,600","5,098,100,224","BTC",375.72,369.6,-0.0162887256467582
"1351",2014-12-03,"381.72",383.03,374.35,"375.01","13,340,100","5,178,449,920","BTC",381.72,375.01,-0.0175783296657237
"1352",2014-12-02,"379.25",384.04,377.86,"381.32","12,364,100","5,143,499,776","BTC",379.25,381.32,0.00545814106789715
"1353",2014-12-01,"378.25",383.66,376.67,"379.24","11,763,000","5,128,699,904","BTC",378.25,379.24,0.0026173165895572
"1354",2014-11-30,"375.51",382.53,373.31,"378.05","9,194,440","5,090,059,776","BTC",375.51,378.05,0.00676413411094251
"1355",2014-11-29,"376.15",387.6,372.14,"375.49","15,375,600","5,097,280,000","BTC",376.15,375.49,-0.00175461916788507
"1356",2014-11-28,"369.37",382.84,358.45,"376.45","22,946,500","5,004,049,920","BTC",369.37,376.45,0.0191677721525841
"1357",2014-11-27,"370.5",373.99,368.28,"369.67","8,748,030","5,018,039,808","BTC",370.5,369.67,-0.00224021592442641
"1358",2014-11-26,"376.02",377.7,365.82,"368.37","18,601,700","5,091,480,064","BTC",376.02,368.37,-0.0203446625179511
"1359",2014-11-25,"376.89",394.7,374.78,"375.35","25,442,200","5,101,969,920","BTC",376.89,375.35,-0.00408607285945492
"1360",2014-11-24,"366.95",387.21,366.67,"376.9","30,930,100","4,966,080,000","BTC",366.95,376.9,0.0271154108189126
"1361",2014-11-23,"353.17",370.85,353.17,"367.57","15,151,600","4,778,440,192","BTC",353.17,367.57,0.0407735651386017
"1362",2014-11-22,"351.6",364.84,350.88,"352.92","15,273,000","4,755,829,760","BTC",351.6,352.92,0.00375426621160408
"1363",2014-11-21,"357.88",357.88,344.11,"350.85","29,850,100","4,839,569,920","BTC",357.88,350.85,-0.0196434559070079
"1364",2014-11-20,"380.31",382.02,356.78,"357.84","25,233,200","5,141,550,080","BTC",380.31,357.84,-0.0590833793484264
"1365",2014-11-19,"373.9",386.48,373.9,"380.55","18,931,800","5,053,559,808","BTC",373.9,380.55,0.0177855041454935
"1366",2014-11-18,"387.79",392.4,371.12,"375.2","32,222,500","5,239,790,080","BTC",387.79,375.2,-0.0324660254261328
"1367",2014-11-17,"388.35",410.2,377.5,"387.41","41,518,800","5,246,000,128","BTC",388.35,387.41,-0.00242049697437878
"1368",2014-11-16,"374.73",390.8,374.6,"387.88","11,905,600","5,060,639,744","BTC",374.73,387.88,0.0350919328583246
"1369",2014-11-15,"399.65",405.53,371.01,"376.13","15,727,500","5,395,769,856","BTC",399.65,376.13,-0.0588514950581759
"1370",2014-11-14,"418.42",419.25,384.79,"397.82","29,589,200","5,647,540,224","BTC",418.42,397.82,-0.0492328282586875
"1371",2014-11-13,"427.27",457.09,401.12,"420.73","58,945,000","5,765,519,872","BTC",427.27,420.73,-0.0153064806796638
"1372",2014-11-12,"367.98",429.72,367.98,"423.56","45,783,200","4,964,149,760","BTC",367.98,423.56,0.15104081743573
"1373",2014-11-11,"365.86",371.31,363.73,"367.7","15,838,900","4,934,269,952","BTC",365.86,367.7,0.00502924615973316
"1374",2014-11-10,"362.27",374.82,357.56,"366.92","30,450,100","4,884,490,240","BTC",362.27,366.92,0.0128357302564387
"1375",2014-11-09,"345.38",363.63,344.26,"363.26","24,205,600","4,655,479,808","BTC",345.38,363.26,0.0517690659563379
"1376",2014-11-08,"342.15",347.03,342.15,"345.49","8,535,470","4,610,749,952","BTC",342.15,345.49,0.00976180037995041
"1377",2014-11-07,"349.82",352.73,341.78,"342.42","16,834,200","4,712,699,904","BTC",349.82,342.42,-0.0211537362071922
"1378",2014-11-06,"339.46",352.97,338.42,"349.29","18,797,000","4,571,829,760","BTC",339.46,349.29,0.0289577564366937
"1379",2014-11-05,"330.68",343.37,330.68,"339.49","19,817,200","4,452,510,208","BTC",330.68,339.49,0.0266420708842385
"1380",2014-11-04,"327.16",331.77,325.08,"330.49","15,655,500","4,403,749,888","BTC",327.16,330.49,0.0101785059298202
"1381",2014-11-03,"325.57",334,325.48,"327.55","12,948,500","4,380,950,016","BTC",325.57,327.55,0.00608164142887864
"1382",2014-11-02,"326.08",329.05,320.63,"325.89","8,603,620","4,386,500,096","BTC",326.08,325.89,-0.000582679097154066
"1383",2014-11-01,"338.65",340.53,321.05,"325.75","16,677,200","4,554,319,872","BTC",338.65,325.75,-0.0380924258083566
"1384",2014-10-31,"345.01",348.05,337.14,"338.32","12,545,400","4,638,210,048","BTC",345.01,338.32,-0.0193907422973247
"1385",2014-10-30,"335.71",350.91,335.07,"345.3","30,177,900","4,511,759,872","BTC",335.71,345.3,0.0285663221232612
"1386",2014-10-29,"357.09",357.83,335.34,"335.59","18,192,700","4,797,700,096","BTC",357.09,335.59,-0.060208910918816
"1387",2014-10-28,"353.21",359.98,352.68,"357.62","7,845,880","4,744,450,048","BTC",353.21,357.62,0.0124854902182838
"1388",2014-10-27,"354.78",358.63,349.81,"352.99","13,033,000","4,764,020,224","BTC",354.78,352.99,-0.00504538023563889
"1389",2014-10-26,"347.49",359.22,343.93,"354.7","11,272,500","4,665,039,872","BTC",347.49,354.7,0.0207487985265762
"1390",2014-10-25,"358.61",359.86,342.88,"347.27","18,127,500","4,812,989,952","BTC",358.61,347.27,-0.0316220964278744
"1391",2014-10-24,"358.59",364.35,353.3,"358.35","15,585,700","4,811,290,112","BTC",358.59,358.35,-0.000669288044842166
"1392",2014-10-23,"382.96",385.05,356.45,"358.42","26,456,900","5,136,829,952","BTC",382.96,358.42,-0.0640797994568622
"1393",2014-10-22,"386.12",388.58,382.25,"383.16","11,641,300","5,177,639,936","BTC",386.12,383.16,-0.00766601056666316
"1394",2014-10-21,"382.42",392.65,380.83,"386.48","14,188,900","5,126,589,952","BTC",382.42,386.48,0.0106165995502327
"1395",2014-10-20,"389.23",390.08,378.25,"382.85","16,419,000","5,216,560,128","BTC",389.23,382.85,-0.0163913367417722
"1396",2014-10-19,"391.25",393.94,386.46,"389.55","5,914,570","5,242,370,048","BTC",391.25,389.55,-0.00434504792332265
"1397",2014-10-18,"383.98",395.16,378.97,"391.44","11,416,800","5,143,260,160","BTC",383.98,391.44,0.0194280952132923
"1398",2014-10-17,"382.76",385.48,375.39,"383.76","13,600,700","5,125,579,776","BTC",382.76,383.76,0.00261260319782631
"1399",2014-10-16,"394.52",398.81,373.07,"382.56","26,990,000","5,281,630,208","BTC",394.52,382.56,-0.0303153198823887
"1400",2014-10-15,"400.95",402.23,388.77,"394.77","25,267,100","5,366,289,920","BTC",400.95,394.77,-0.015413393191171
"1401",2014-10-14,"391.69",411.7,391.32,"400.87","38,491,500","5,241,030,144","BTC",391.69,400.87,0.0234369016313922
"1402",2014-10-13,"377.92",397.23,368.9,"390.41","35,221,400","5,055,289,856","BTC",377.92,390.41,0.0330493226079594
"1403",2014-10-12,"362.61",379.43,356.14,"378.55","17,552,800","4,849,070,080","BTC",362.61,378.55,0.0439590744877416
"1404",2014-10-11,"361.36",367.19,355.95,"362.3","13,345,200","4,831,159,808","BTC",361.36,362.3,0.00260128403807836
"1405",2014-10-10,"364.69",375.07,352.96,"361.56","43,665,700","4,874,189,824","BTC",364.69,361.56,-0.00858263182428911
"1406",2014-10-09,"352.75",382.73,347.69,"365.03","83,641,104","4,713,319,936","BTC",352.75,365.03,0.0348121899362154
"1407",2014-10-08,"336.12",354.36,327.19,"352.94","54,736,300","4,489,869,824","BTC",336.12,352.94,0.050041651791027
"1408",2014-10-07,"330.58",339.25,320.48,"336.19","49,199,900","4,414,879,744","BTC",330.58,336.19,0.0169701736342187
"1409",2014-10-06,"320.39",345.13,302.56,"330.08","79,011,800","4,277,430,016","BTC",320.39,330.08,0.0302443896501139
"1410",2014-10-05,"328.92",341.8,289.3,"320.51","83,308,096","4,389,890,048","BTC",328.92,320.51,-0.0255685273014716
"1411",2014-10-04,"359.89",364.49,325.89,"328.87","47,236,500","4,801,920,000","BTC",359.89,328.87,-0.0861930034177109
"1412",2014-10-03,"375.18",377.7,357.86,"359.51","30,901,200","5,004,539,904","BTC",375.18,359.51,-0.0417666186896957
"1413",2014-10-02,"383.99",385.5,372.95,"375.07","21,777,700","5,120,699,904","BTC",383.99,375.07,-0.0232297716086357
"1414",2014-10-01,"387.43",391.38,380.78,"383.61","26,229,400","5,165,060,096","BTC",387.43,383.61,-0.00985984564953667
"1415",2014-09-30,"376.09",390.98,373.44,"386.94","34,707,300","5,012,449,792","BTC",376.09,386.94,0.0288494775186791
"1416",2014-09-29,"376.93",385.21,372.24,"375.47","32,497,700","5,022,360,064","BTC",376.93,375.47,-0.00387339824370567
"1417",2014-09-28,"399.47",401.02,374.33,"377.18","23,613,300","5,321,419,776","BTC",399.47,377.18,-0.0557989335870028
"1418",2014-09-27,"403.56",406.62,397.37,"399.52","15,029,300","5,374,499,840","BTC",403.56,399.52,-0.0100109029636238
"1419",2014-09-26,"411.43",414.94,400.01,"404.42","21,460,800","5,477,969,920","BTC",411.43,404.42,-0.0170381352842525
"1420",2014-09-25,"423.16",423.52,409.47,"411.57","26,814,400","5,632,260,096","BTC",423.16,411.57,-0.0273891672180736
"1421",2014-09-24,"435.75",436.11,421.13,"423.2","30,627,700","5,798,219,776","BTC",435.75,423.2,-0.0288009179575445
"1422",2014-09-23,"402.09",441.56,396.2,"435.79","45,099,500","5,348,839,936","BTC",402.09,435.79,0.0838120818722178
"1423",2014-09-22,"399.1",406.92,397.13,"402.15","24,127,600","5,307,360,256","BTC",399.1,402.15,0.00764219493861176
"1424",2014-09-21,"408.08",412.43,393.18,"398.82","26,580,100","5,425,180,160","BTC",408.08,398.82,-0.0226916290923348
"1425",2014-09-20,"394.67",423.3,389.88,"408.9","36,863,600","5,245,150,208","BTC",394.67,408.9,0.0360554387209567
"1426",2014-09-19,"424.1",427.83,384.53,"394.8","37,919,700","5,634,440,192","BTC",424.1,394.8,-0.0690874793680736
"1427",2014-09-18,"456.86",456.86,413.1,"424.44","34,483,200","6,067,610,112","BTC",456.86,424.44,-0.0709626581447271
"1428",2014-09-17,"465.86",468.17,452.42,"457.33","21,056,800","6,185,010,176","BTC",465.86,457.33,-0.0183102219550939
"1429",2014-09-16,"474.86",475.64,465.13,"466.06","16,797,300","6,302,439,936","BTC",474.86,466.06,-0.0185317777871373
"1430",2014-09-15,"477.77",478.62,474.02,"475.37","15,345,200","6,339,089,920","BTC",477.77,475.37,-0.00502333758921652
"1431",2014-09-14,"479.12",479.85,476.12,"477.89","13,105,500","6,355,140,096","BTC",479.12,477.89,-0.00256720654533315
"1432",2014-09-13,"477.79",482.12,475.1,"479","15,588,000","6,335,399,936","BTC",477.79,479,0.00253249335482111
"1433",2014-09-12,"479.58",479.63,473.01,"477.75","15,437,200","6,357,289,984","BTC",479.58,477.75,-0.00381583885900159
"1434",2014-09-11,"479.62",482.35,474.61,"479.75","16,852,900","6,355,700,224","BTC",479.62,479.75,0.000271047912931061
"1435",2014-09-10,"475.48",487.47,475.14,"479.36","22,787,800","6,299,069,952","BTC",475.48,479.36,0.00816017498107175
"1436",2014-09-09,"474.88",477.38,467.78,"475.26","21,447,800","6,289,350,144","BTC",474.88,475.26,0.000800202156334222
"1437",2014-09-08,"481.81",489.83,468.79,"474.6","30,238,000","6,379,409,920","BTC",481.81,474.6,-0.0149644050559349
"1438",2014-09-07,"485.13",488.07,482.28,"482.28","8,994,050","6,421,459,968","BTC",485.13,482.28,-0.00587471399418717
"1439",2014-09-06,"483.34",488.6,483,"484.83","10,601,400","6,395,630,080","BTC",483.34,484.83,0.0030827161004676
"1440",2014-09-05,"489.67",490.64,481.61,"483.34","15,302,500","6,477,530,112","BTC",489.67,483.34,-0.0129270733351033
"1441",2014-09-04,"477.68",493.93,477.09,"489.66","26,081,400","6,317,100,032","BTC",477.68,489.66,0.0250795511639592
"1442",2014-09-03,"476.87",481.71,476.21,"477.59","13,342,200","6,304,370,176","BTC",476.87,477.59,0.00150984545054201
"1443",2014-09-02,"474.48",482.99,472.32,"477.43","23,337,900","6,270,969,856","BTC",474.48,477.43,0.00621733265891078
"1444",2014-09-01,"477.79",485.31,471.91,"474.88","20,432,000","6,313,119,744","BTC",477.79,474.88,-0.0060905418698592
"1445",2014-08-31,"502.9",504.88,474.81,"477.76","44,632,300","6,642,630,144","BTC",502.9,477.76,-0.0499900576655398
"1446",2014-08-30,"508.59",509.31,501.64,"504.25","9,424,070","6,715,420,160","BTC",508.59,504.25,-0.00853339625238399
"1447",2014-08-29,"508.42",511.7,503.82,"508.52","17,624,800","6,711,079,936","BTC",508.42,508.52,0.000196687777821419
"1448",2014-08-28,"510.88",516.16,506.88,"507.82","19,862,000","6,741,320,192","BTC",510.88,507.82,-0.00598966489195115
"1449",2014-08-27,"512.19",520.71,510.92,"511.15","22,648,500","6,756,340,224","BTC",512.19,511.15,-0.0020304964954413
"1450",2014-08-26,"502.54",512.69,502.54,"511.57","23,235,100","6,626,970,112","BTC",502.54,511.57,0.0179687189079476
"1451",2014-08-25,"508.22",508.22,499.23,"502.5","18,356,700","6,700,089,856","BTC",508.22,502.5,-0.011254968320806
"1452",2014-08-24,"498.29",512.89,497.35,"508.29","19,441,700","6,567,300,096","BTC",498.29,508.29,0.0200686347307793
"1453",2014-08-23,"513.39",514.3,492.11,"498.08","25,171,900","6,764,340,224","BTC",513.39,498.08,-0.0298213833537856
"1454",2014-08-22,"517.58",521.48,501.27,"514.04","36,563,900","6,817,460,224","BTC",517.58,514.04,-0.00683952239267374
"1455",2014-08-21,"510.45",531.9,510.45,"517.24","49,444,200","6,721,410,048","BTC",510.45,517.24,0.0133019884415712
"1456",2014-08-20,"485.07",518.28,467.51,"511.98","46,527,600","6,385,229,824","BTC",485.07,511.98,0.0554765291607397
"1457",2014-08-19,"461.48",485.71,455.54,"485.24","38,422,400","6,072,520,192","BTC",461.48,485.24,0.0514865216260726
"1458",2014-08-18,"491.51",499.37,443.85,"461.46","50,783,800","6,465,209,856","BTC",491.51,461.46,-0.0611381253687616
"1459",2014-08-17,"519.14",520.19,483.63,"491.8","24,300,900","6,826,520,064","BTC",519.14,491.8,-0.0526640212659398
"1460",2014-08-16,"497.83",521.47,487.74,"519.71","22,832,500","6,544,249,856","BTC",497.83,519.71,0.043950746238676
"1461",2014-08-15,"511.14",518.18,487.93,"497.01","25,598,300","6,717,150,208","BTC",511.14,497.01,-0.0276440896818875
"1462",2014-08-14,"546.18",546.24,498.73,"505.97","35,803,900","7,175,190,016","BTC",546.18,505.97,-0.0736204181771576
"1463",2014-08-13,"570.38",573.03,532.67,"546.66","25,777,500","7,490,990,080","BTC",570.38,546.66,-0.0415863108804657
"1464",2014-08-12,"576.51",576.95,566.59,"569.64","13,978,200","7,569,070,080","BTC",576.51,569.64,-0.0119165322370818
"1465",2014-08-11,"591.28",591.51,574.05,"576.37","14,764,200","7,760,289,792","BTC",591.28,576.37,-0.0252164795020971
"1466",2014-08-10,"589.17",594.46,587.94,"591.06","7,555,310","7,729,999,872","BTC",589.17,591.06,0.00320790264270073
"1467",2014-08-09,"592.47",592.47,587.63,"589.37","7,922,070","7,770,549,760","BTC",592.47,589.37,-0.00523233243877331
"1468",2014-08-08,"588.88",598.12,588.79,"592.58","11,072,000","7,721,090,048","BTC",588.88,592.58,0.00628311370737679
"1469",2014-08-07,"584.65",591.1,584.05,"588.87","11,131,400","7,663,289,856","BTC",584.65,588.87,0.0072179936714274
"1470",2014-08-06,"585.95",587.49,583.1,"584.65","14,497,900","7,678,040,064","BTC",585.95,584.65,-0.00221861933612095
"1471",2014-08-05,"589.01",589.86,584.1,"585.44","10,790,800","7,716,120,064","BTC",589.01,585.44,-0.00606101763976832
"1472",2014-08-04,"586.23",591.95,583.74,"588.78","9,867,570","7,677,850,112","BTC",586.23,588.78,0.00434982856557998
"1473",2014-08-03,"588.89",589.15,581.65,"586.67","9,917,990","7,710,419,968","BTC",588.89,586.67,-0.00376980420791664
"1474",2014-08-02,"594.9",594.91,586.16,"589.33","8,359,080","7,786,619,904","BTC",594.9,589.33,-0.00936291813750199
"1475",2014-08-01,"586.2",597.92,583.63,"594.92","18,215,900","7,670,499,840","BTC",586.2,594.92,0.014875469123166
"1476",2014-07-31,"567.37",586.23,564.51,"586.23","22,467,900","7,421,870,080","BTC",567.37,586.23,0.0332410948763594
"1477",2014-07-30,"584.74",585.12,564.9,"567.29","14,898,800","7,646,629,888","BTC",584.74,567.29,-0.0298423230837638
"1478",2014-07-29,"585.55",588.39,581.7,"584.72","11,275,400","7,655,040,000","BTC",585.55,584.72,-0.00141747075399185
"1479",2014-07-28,"594.14",594.57,575.18,"585.69","19,316,400","7,765,040,128","BTC",594.14,585.69,-0.0142222371831554
"1480",2014-07-27,"595.67",598.94,593.43,"593.85","7,774,230","7,782,830,080","BTC",595.67,593.85,-0.00305538301408487
"1481",2014-07-26,"601.54",602.09,593.96,"595.81","10,752,900","7,857,509,888","BTC",601.54,595.81,-0.00952555108554713
"1482",2014-07-25,"601.51",607.07,597.23,"601.09","12,279,500","7,854,660,096","BTC",601.51,601.09,-0.000698242755731341
"1483",2014-07-24,"619.5",620.43,595.57,"601.73","20,917,200","8,087,289,856","BTC",619.5,601.73,-0.028684422921711
"1484",2014-07-23,"621.12",624.43,618.29,"619.41","11,056,600","8,106,259,968","BTC",621.12,619.41,-0.00275309119010825
"1485",2014-07-22,"622.27",624.3,620.96,"621.55","9,602,880","8,119,059,968","BTC",622.27,621.55,-0.00115705401192413
"1486",2014-07-21,"623.95",624.09,619.11,"622.21","10,711,900","8,138,520,064","BTC",623.95,622.21,-0.00278868499078453
"1487",2014-07-20,"628.56",628.56,622.78,"623.9","5,760,120","8,196,210,176","BTC",628.56,623.9,-0.00741377115947558
"1488",2014-07-19,"629.17",629.17,624.6,"628.52","7,222,030","8,201,339,904","BTC",629.17,628.52,-0.00103310710936627
"1489",2014-07-18,"622.37",629.21,620.47,"628.78","14,158,100","8,110,060,032","BTC",622.37,628.78,0.0102993396211256
